UniqueID,run_name,run_order,sample,group,Samplepath,Blank1,Blank2,abs
187_run5_26,aroundtheisland_run5,26,aroundtheisland_run5/Group004Sample0005,Group004,aroundtheisland_run5/Group004Sample0005SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0005ABS.dat
188_run5_27,aroundtheisland_run5,27,aroundtheisland_run5/Group004Sample0006,Group004,aroundtheisland_run5/Group004Sample0006SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0006ABS.dat
200_run5_28,aroundtheisland_run5,28,aroundtheisland_run5/Group004Sample0007,Group004,aroundtheisland_run5/Group004Sample0007SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0007ABS.dat
202_run5_29,aroundtheisland_run5,29,aroundtheisland_run5/Group005Sample0001,Group005,aroundtheisland_run5/Group005Sample0001SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001ABS.dat
203_run5_30,aroundtheisland_run5,30,aroundtheisland_run5/Group005Sample0002,Group005,aroundtheisland_run5/Group005Sample0002SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0002ABS.dat
204_run5_31,aroundtheisland_run5,31,aroundtheisland_run5/Group005Sample0003,Group005,aroundtheisland_run5/Group005Sample0003SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0003ABS.dat
208_run5_32,aroundtheisland_run5,32,aroundtheisland_run5/Group005Sample0004,Group005,aroundtheisland_run5/Group005Sample0004SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0004ABS.dat
209_run5_33,aroundtheisland_run5,33,aroundtheisland_run5/Group005Sample0005,Group005,aroundtheisland_run5/Group005Sample0005SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0005ABS.dat
lter_6_fringe_run5_34,aroundtheisland_run5,34,aroundtheisland_run5/Group005Sample0006,Group005,aroundtheisland_run5/Group005Sample0006SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0006ABS.dat
lter_3_bac_run5_35,aroundtheisland_run5,35,aroundtheisland_run5/Group005Sample0007,Group005,aroundtheisland_run5/Group005Sample0007SEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0007ABS.dat
opu_1_run5_36,aroundtheisland_run5,36,aroundtheisland_run5/Group006Sample0001,Group006,aroundtheisland_run5/Group006Sample0001SEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0001ABS.dat
opu_2_run5_37,aroundtheisland_run5,37,aroundtheisland_run5/Group006Sample0002,Group006,aroundtheisland_run5/Group006Sample0002SEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0002ABS.dat
lter_3_fringe_run5_38,aroundtheisland_run5,38,aroundtheisland_run5/Group006Sample0003,Group006,aroundtheisland_run5/Group006Sample0003SEM.dat,aroundtheisland_run5/Group006Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group006Sample0003ABS.dat
12_run6_1,aroundtheisland_run6,1,aroundtheisland_run6/Group001Sample0001,Group001,aroundtheisland_run6/Group001Sample0001SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001ABS.dat
16_run6_2,aroundtheisland_run6,2,aroundtheisland_run6/Group001Sample0002,Group001,aroundtheisland_run6/Group001Sample0002SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0002ABS.dat
17_run6_3,aroundtheisland_run6,3,aroundtheisland_run6/Group001Sample0003,Group001,aroundtheisland_run6/Group001Sample0003SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0003ABS.dat
19_run6_4,aroundtheisland_run6,4,aroundtheisland_run6/Group001Sample0004,Group001,aroundtheisland_run6/Group001Sample0004SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0004ABS.dat
20_run6_5,aroundtheisland_run6,5,aroundtheisland_run6/Group001Sample0005,Group001,aroundtheisland_run6/Group001Sample0005SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0005ABS.dat
21_run6_6,aroundtheisland_run6,6,aroundtheisland_run6/Group001Sample0006,Group001,aroundtheisland_run6/Group001Sample0006SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0006ABS.dat
22_run6_7,aroundtheisland_run6,7,aroundtheisland_run6/Group001Sample0007,Group001,aroundtheisland_run6/Group001Sample0007SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0007ABS.dat
24_run6_8,aroundtheisland_run6,8,aroundtheisland_run6/Group002Sample0001,Group002,aroundtheisland_run6/Group002Sample0001SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001ABS.dat
26_run6_9,aroundtheisland_run6,9,aroundtheisland_run6/Group002Sample0002,Group002,aroundtheisland_run6/Group002Sample0002SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0002ABS.dat
27_run6_10,aroundtheisland_run6,10,aroundtheisland_run6/Group002Sample0003,Group002,aroundtheisland_run6/Group002Sample0003SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0003ABS.dat
28_run6_11,aroundtheisland_run6,11,aroundtheisland_run6/Group002Sample0004,Group002,aroundtheisland_run6/Group002Sample0004SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0004ABS.dat
29_run6_12,aroundtheisland_run6,12,aroundtheisland_run6/Group002Sample0005,Group002,aroundtheisland_run6/Group002Sample0005SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0005ABS.dat
32_run6_13,aroundtheisland_run6,13,aroundtheisland_run6/Group002Sample0006,Group002,aroundtheisland_run6/Group002Sample0006SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0006ABS.dat
33_run6_14,aroundtheisland_run6,14,aroundtheisland_run6/Group002Sample0007,Group002,aroundtheisland_run6/Group002Sample0007SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0007ABS.dat
34_run6_15,aroundtheisland_run6,15,aroundtheisland_run6/Group003Sample0001,Group003,aroundtheisland_run6/Group003Sample0001SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001ABS.dat
35_run6_16,aroundtheisland_run6,16,aroundtheisland_run6/Group003Sample0002,Group003,aroundtheisland_run6/Group003Sample0002SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0002ABS.dat
36_run6_17,aroundtheisland_run6,17,aroundtheisland_run6/Group003Sample0003,Group003,aroundtheisland_run6/Group003Sample0003SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0003ABS.dat
37_run6_18,aroundtheisland_run6,18,aroundtheisland_run6/Group003Sample0004,Group003,aroundtheisland_run6/Group003Sample0004SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0004ABS.dat
38_run6_19,aroundtheisland_run6,19,aroundtheisland_run6/Group003Sample0005,Group003,aroundtheisland_run6/Group003Sample0005SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0005ABS.dat
39_run6_20,aroundtheisland_run6,20,aroundtheisland_run6/Group003Sample0006,Group003,aroundtheisland_run6/Group003Sample0006SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0006ABS.dat
40_run6_21,aroundtheisland_run6,21,aroundtheisland_run6/Group003Sample0007,Group003,aroundtheisland_run6/Group003Sample0007SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0007ABS.dat
41_run6_22,aroundtheisland_run6,22,aroundtheisland_run6/Group004Sample0001,Group004,aroundtheisland_run6/Group004Sample0001SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001ABS.dat
milliq_run6_23,aroundtheisland_run6,23,aroundtheisland_run6/Group004Sample0002,Group004,aroundtheisland_run6/Group004Sample0002SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0002ABS.dat
milliq_run6_24,aroundtheisland_run6,24,aroundtheisland_run6/Group004Sample0003,Group004,aroundtheisland_run6/Group004Sample0003SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0003ABS.dat
milliq_run6_25,aroundtheisland_run6,25,aroundtheisland_run6/Group004Sample0004,Group004,aroundtheisland_run6/Group004Sample0004SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0004ABS.dat
milliq_run6_26,aroundtheisland_run6,26,aroundtheisland_run6/Group004Sample0005,Group004,aroundtheisland_run6/Group004Sample0005SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0005ABS.dat
milliq_run6_27,aroundtheisland_run6,27,aroundtheisland_run6/Group004Sample0006,Group004,aroundtheisland_run6/Group004Sample0006SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0006ABS.dat
milliq_run6_28,aroundtheisland_run6,28,aroundtheisland_run6/Group004Sample0007,Group004,aroundtheisland_run6/Group004Sample0007SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0007ABS.dat
41_run6_29,aroundtheisland_run6,29,aroundtheisland_run6/Group005Sample0001,Group005,aroundtheisland_run6/Group005Sample0001SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001ABS.dat
42_run6_30,aroundtheisland_run6,30,aroundtheisland_run6/Group005Sample0002,Group005,aroundtheisland_run6/Group005Sample0002SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0002ABS.dat
43_run6_31,aroundtheisland_run6,31,aroundtheisland_run6/Group005Sample0003,Group005,aroundtheisland_run6/Group005Sample0003SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0003ABS.dat
44_run6_32,aroundtheisland_run6,32,aroundtheisland_run6/Group005Sample0004,Group005,aroundtheisland_run6/Group005Sample0004SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0004ABS.dat
45_run6_33,aroundtheisland_run6,33,aroundtheisland_run6/Group005Sample0005,Group005,aroundtheisland_run6/Group005Sample0005SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0005ABS.dat
46_run6_34,aroundtheisland_run6,34,aroundtheisland_run6/Group005Sample0006,Group005,aroundtheisland_run6/Group005Sample0006SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0006ABS.dat
48_run6_35,aroundtheisland_run6,35,aroundtheisland_run6/Group005Sample0007,Group005,aroundtheisland_run6/Group005Sample0007SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0007ABS.dat
51_run6_36,aroundtheisland_run6,36,aroundtheisland_run6/Group006Sample0001,Group006,aroundtheisland_run6/Group006Sample0001SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group006Sample0001ABS.dat
51_run7_1,aroundtheisland_run7,1,aroundtheisland_run7/Group001Sample0001,Group001,aroundtheisland_run7/Group001Sample0001SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0001ABS.dat
52_run7_2,aroundtheisland_run7,2,aroundtheisland_run7/Group001Sample0002,Group001,aroundtheisland_run7/Group001Sample0002SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0002ABS.dat
53_run7_3,aroundtheisland_run7,3,aroundtheisland_run7/Group001Sample0003,Group001,aroundtheisland_run7/Group001Sample0003SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0003ABS.dat
54_run7_4,aroundtheisland_run7,4,aroundtheisland_run7/Group001Sample0004,Group001,aroundtheisland_run7/Group001Sample0004SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0004ABS.dat
55_run7_5,aroundtheisland_run7,5,aroundtheisland_run7/Group001Sample0005,Group001,aroundtheisland_run7/Group001Sample0005SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0005ABS.dat
56_run7_6,aroundtheisland_run7,6,aroundtheisland_run7/Group001Sample0006,Group001,aroundtheisland_run7/Group001Sample0006SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0006ABS.dat
57_run7_7,aroundtheisland_run7,7,aroundtheisland_run7/Group001Sample0007,Group001,aroundtheisland_run7/Group001Sample0007SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0007ABS.dat
58_run7_8,aroundtheisland_run7,8,aroundtheisland_run7/Group002Sample0001,Group002,aroundtheisland_run7/Group002Sample0001SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001ABS.dat
59_run7_9,aroundtheisland_run7,9,aroundtheisland_run7/Group002Sample0002,Group002,aroundtheisland_run7/Group002Sample0002SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0002ABS.dat
60_run7_10,aroundtheisland_run7,10,aroundtheisland_run7/Group002Sample0003,Group002,aroundtheisland_run7/Group002Sample0003SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0003ABS.dat
61_run7_11,aroundtheisland_run7,11,aroundtheisland_run7/Group002Sample0004,Group002,aroundtheisland_run7/Group002Sample0004SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0004ABS.dat
62_run7_12,aroundtheisland_run7,12,aroundtheisland_run7/Group002Sample0005,Group002,aroundtheisland_run7/Group002Sample0005SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0005ABS.dat
63_run7_13,aroundtheisland_run7,13,aroundtheisland_run7/Group002Sample0006,Group002,aroundtheisland_run7/Group002Sample0006SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0006ABS.dat
64_run7_14,aroundtheisland_run7,14,aroundtheisland_run7/Group002Sample0007,Group002,aroundtheisland_run7/Group002Sample0007SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0007ABS.dat
65_run7_15,aroundtheisland_run7,15,aroundtheisland_run7/Group003Sample0001,Group003,aroundtheisland_run7/Group003Sample0001SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001ABS.dat
66_run7_16,aroundtheisland_run7,16,aroundtheisland_run7/Group003Sample0002,Group003,aroundtheisland_run7/Group003Sample0002SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0002ABS.dat
67_run7_17,aroundtheisland_run7,17,aroundtheisland_run7/Group003Sample0003,Group003,aroundtheisland_run7/Group003Sample0003SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0003ABS.dat
69_run7_18,aroundtheisland_run7,18,aroundtheisland_run7/Group003Sample0004,Group003,aroundtheisland_run7/Group003Sample0004SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0004ABS.dat
72_run7_19,aroundtheisland_run7,19,aroundtheisland_run7/Group003Sample0005,Group003,aroundtheisland_run7/Group003Sample0005SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0005ABS.dat
79_run7_20,aroundtheisland_run7,20,aroundtheisland_run7/Group003Sample0006,Group003,aroundtheisland_run7/Group003Sample0006SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0006ABS.dat
117_run7_21,aroundtheisland_run7,21,aroundtheisland_run7/Group003Sample0007,Group003,aroundtheisland_run7/Group003Sample0007SEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0007ABS.dat
118_run7_22,aroundtheisland_run7,22,aroundtheisland_run7/Group004Sample0001,Group004,aroundtheisland_run7/Group004Sample0001SEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0001ABS.dat
119_run7_23,aroundtheisland_run7,23,aroundtheisland_run7/Group004Sample0002,Group004,aroundtheisland_run7/Group004Sample0002SEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0002ABS.dat
120_run7_24,aroundtheisland_run7,24,aroundtheisland_run7/Group004Sample0003,Group004,aroundtheisland_run7/Group004Sample0003SEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0003ABS.dat
121_run7_25,aroundtheisland_run7,25,aroundtheisland_run7/Group004Sample0004,Group004,aroundtheisland_run7/Group004Sample0004SEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0004ABS.dat
130_run7_26,aroundtheisland_run7,26,aroundtheisland_run7/Group004Sample0005,Group004,aroundtheisland_run7/Group004Sample0005SEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0005ABS.dat
131_run7_27,aroundtheisland_run7,27,aroundtheisland_run7/Group004Sample0006,Group004,aroundtheisland_run7/Group004Sample0006SEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0006ABS.dat
133_run7_28,aroundtheisland_run7,28,aroundtheisland_run7/Group004Sample0007,Group004,aroundtheisland_run7/Group004Sample0007SEM.dat,aroundtheisland_run7/Group004Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group004Sample0007ABS.dat
135_run7_29,aroundtheisland_run7,29,aroundtheisland_run7/Group005Sample0001,Group005,aroundtheisland_run7/Group005Sample0001SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group005Sample0001ABS.dat
118_run8_1,aroundtheisland_run8,1,aroundtheisland_run8/Group001Sample0001,Group001,aroundtheisland_run8/Group001Sample0001SEM.dat,aroundtheisland_run8/Group001Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group001Sample0001ABS.dat
119_run8_2,aroundtheisland_run8,2,aroundtheisland_run8/Group001Sample0002,Group001,aroundtheisland_run8/Group001Sample0002SEM.dat,aroundtheisland_run8/Group001Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group001Sample0002ABS.dat
120_run8_3,aroundtheisland_run8,3,aroundtheisland_run8/Group001Sample0003,Group001,aroundtheisland_run8/Group001Sample0003SEM.dat,aroundtheisland_run8/Group001Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group001Sample0003ABS.dat
121_run8_4,aroundtheisland_run8,4,aroundtheisland_run8/Group001Sample0004,Group001,aroundtheisland_run8/Group001Sample0004SEM.dat,aroundtheisland_run8/Group001Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group001Sample0004ABS.dat
130_run8_5,aroundtheisland_run8,5,aroundtheisland_run8/Group001Sample0005,Group001,aroundtheisland_run8/Group001Sample0005SEM.dat,aroundtheisland_run8/Group001Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group001Sample0005ABS.dat
131_run8_6,aroundtheisland_run8,6,aroundtheisland_run8/Group001Sample0006,Group001,aroundtheisland_run8/Group001Sample0006SEM.dat,aroundtheisland_run8/Group001Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group001Sample0006ABS.dat
133_run8_7,aroundtheisland_run8,7,aroundtheisland_run8/Group001Sample0007,Group001,aroundtheisland_run8/Group001Sample0007SEM.dat,aroundtheisland_run8/Group001Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group001Sample0007ABS.dat
135_run8_8,aroundtheisland_run8,8,aroundtheisland_run8/Group002Sample0001,Group002,aroundtheisland_run8/Group002Sample0001SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0001ABS.dat
137_run8_9,aroundtheisland_run8,9,aroundtheisland_run8/Group002Sample0002,Group002,aroundtheisland_run8/Group002Sample0002SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0002ABS.dat
144_run8_10,aroundtheisland_run8,10,aroundtheisland_run8/Group002Sample0003,Group002,aroundtheisland_run8/Group002Sample0003SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0003ABS.dat
147_run8_11,aroundtheisland_run8,11,aroundtheisland_run8/Group002Sample0004,Group002,aroundtheisland_run8/Group002Sample0004SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0004ABS.dat
148_run8_12,aroundtheisland_run8,12,aroundtheisland_run8/Group002Sample0005,Group002,aroundtheisland_run8/Group002Sample0005SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0005ABS.dat
149_run8_13,aroundtheisland_run8,13,aroundtheisland_run8/Group002Sample0006,Group002,aroundtheisland_run8/Group002Sample0006SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0006ABS.dat
150_run8_14,aroundtheisland_run8,14,aroundtheisland_run8/Group002Sample0007,Group002,aroundtheisland_run8/Group002Sample0007SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0007ABS.dat
151_run8_15,aroundtheisland_run8,15,aroundtheisland_run8/Group003Sample0001,Group003,aroundtheisland_run8/Group003Sample0001SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001ABS.dat
152_run8_16,aroundtheisland_run8,16,aroundtheisland_run8/Group003Sample0002,Group003,aroundtheisland_run8/Group003Sample0002SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0002ABS.dat
