Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,CobleA,CobleB,CobleC,CobleM,CobleT,Lignin,M_to_C,HIX,BIX,FI
64,2022,2022-April,,0.485157453,27.67425138,57.04,0.13,0.72,0.33,1.38,4/15/2022,12:20:00,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau,0.0155007810965339,0.0703424098899772,0.0152119550755288,0.0181240315061919,0.108128143793556,0.053845074416392,0.839325128646558,0.456031227130279,1.01297370032568,2.08963746719093
65,2021,2021-May,,0.64,27.46,42.7,0.14,0.82,0.16,0.12,5/21/2021,09:53:00,-17.52484376,-149.7649524,318.12,1139.97,114.17,34.6,1265.84,Vai'are,SE,Reef pass,Farehau,0.014453152,0.061731542,0.014739838,0.022114146,0.06628072,0.009188559,1.500297805,0.708598737,1.258024176,1.863427069
65,2022,2022-April,,0.587917093,27.50250468,46.78,0.14,0.75,0.47,1.37,4/15/2022,11:10:00,-17.52484376,-149.7649524,318.12,1139.97,114.17,34.6,1265.84,Vai'are,SE,Reef pass,Farehau,0.0126792180933715,0.0443304245664039,0.0133440247032546,0.017182543718048,0.0338774522223076,0.0293077995026529,0.776603564770122,0.649734869415993,0.814697335398717,2.07373159624727
66,2021,2021-May,,0.59,26.92,45.85,0.13,0.92,0.37,0.75,5/21/2021,11:19:00,-17.52840162,-149.773503,1146.76,120.82,1093.39,22.11,586.52,Vai'are,SE,Fringing reef,Farehau,0.013596801,0.037784485,0.012043258,0.0146669,0.043404636,0.037116039,1.217851536,0.644946382,0.759452274,1.679342017
66,2022,2022-April,,0.535869619,25.84996639,48.24,0.16,0.87,0.39,1.49,4/15/2022,11:59:00,-17.52840162,-149.773503,1146.76,120.82,1093.39,22.11,586.52,Vai'are,SE,Fringing reef,Farehau,0.022277769364486,0.145180293536515,0.0212204019663248,0.0334945796192522,0.123171530364551,0.0497660692261049,0.633547344303067,0.593011450990443,1.01454731802843,2.20286523253589
67,2021,2021-May,,0.73,27.34,37.64,0.14,2.38,0.31,-0.01,5/21/2021,16:35:00,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau,0.012516373,0.043649206,0.010649407,0.013857932,0.031355046,0.022127299,1.301286709,0.50726064,0.77291329,1.692360126
67,2022,2022-April,,0.545821435,26.79773987,49.1,0.12,1.48,0.24,1.46,4/15/2022,16:30:00,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau,0.0173786687014631,0.0824317458903427,0.0166350872232076,0.0223646644600285,0.0375573610534382,0.0160354118144137,0.74381116930857,0.78017141260433,0.761431810677932,2.06931139156247
68,2021,2021-May,,0.58,27.23,46.9,0.11,0.82,0.2,-0.01,5/21/2021,16:20:00,-17.52006574,-149.7738316,1147.06,100.21,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro,0.007917701,0.042912454,0.005951949,0.010453943,0.025391742,0.012651935,1.756389806,0.324032323,0.704006281,1.582622808
68,2022,2022-April,,0.583175915,25.64614332,43.98,0.15,1.25,1.12,1.79,4/14/2022,16:30:00,-17.52006574,-149.7738316,1147.06,100.21,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro,0.0228732888549518,0.0295210839729768,0.0266076487670736,0.0235335773237434,0.0345176287737382,0.0108638520256122,1.13062491099594,2.25068191656934,0.849231561173317,1.9227791997989
69,2021,2021-May,,0.74,28.31,38.17,0.14,1.05,0.27,0.02,5/21/2021,15:05:00,-17.51597897,-149.7687791,636.82,188.19,836.6,18.23,910.56,Vai'are,SE,Fringing reef,Teavaro,0.013900617,0.045740244,0.01239129,0.017250137,0.040598341,0.005062151,1.392117987,0.577352861,0.834487148,1.646104649
69,2022,2022-April,,0.607119811,27.44762441,45.21,0.14,0.91,0.16,1.48,4/15/2022,10:05:00,-17.51597897,-149.7687791,636.82,188.19,836.6,18.23,910.56,Vai'are,SE,Fringing reef,Teavaro,0.0111078962636548,0.0396684407855863,0.0111350594902521,0.0155890401195249,0.0351930974089431,0.00988483695355415,0.714287692178409,0.691166315460446,0.911472697341793,2.28017490184707
7,2021,2021-May,,0.53,28.36,53.19,0.18,0.91,0.18,0.3,5/20/2021,13:01:00,-17.57851023,-149.8622209,1040.23,292.1,1847.12,48.29,1155.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,0.010115907,0.01134186,0.009275078,0.011929275,0.02136666,0.007194491,1.286164418,1.098101122,0.877994599,1.628755192
7,2022,2022-April,,0.682534479,27.68335029,40.56,0.12,0.98,0.3,1.12,4/12/2022,10:36:00,-17.57851023,-149.8622209,1040.23,292.1,1847.12,48.29,1155.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,0.0168312422296557,0.0525123919218161,0.0178900288504683,0.0229818965416224,0.049711043997013,0.0253772984683971,0.778440056853785,0.789981175325437,0.859933499894289,1.7422111063245
70,2021,2021-May,,0.65,27.8,42.92,0.11,0.76,0.09,0.06,5/21/2021,12:37:00,-17.51029755,-149.7665881,516.91,250.59,1324.25,25.57,1553.77,Vai'are,SE,Fringing reef,Teavaro,0.009218683,0.050547438,0.00767683,0.01041083,0.029555268,0.029608614,1.356136531,0.404840119,0.766634724,1.790659512
70,2022,2022-April,,0.538577258,27.5655664,51.18,0.13,0.67,0.86,0.6,4/14/2022,13:50:00,-17.51029755,-149.7665881,516.91,250.59,1324.25,25.57,1553.77,Vai'are,SE,Fringing reef,Teavaro,0.00872771362297653,0.0231131183975136,0.00868603572579909,0.0125760724642813,0.00455823925136915,0,0.690679522598907,3.31239197484557,0.62799070425944,2.4520918423128
71,2021,2021-May,,0.59,28.19,47.49,0.11,0.74,0.1,-0.01,5/21/2021,13:00:00,-17.51072251,-149.7630267,138.16,627.72,1265.37,156.91,1739.23,Vai'are,SE,Reef crest,Teavaro,0.007991127,0.033873682,0.007241545,0.00929587,0.029092251,0.007363911,1.283686015,0.529183015,0.90248648,1.811634809
71,2022,2022-April,,0.549707486,29.80750258,54.22,0.12,0.66,0.53,1.55,4/14/2022,14:15:00,-17.51072251,-149.7630267,138.16,627.72,1265.37,156.91,1739.23,Vai'are,SE,Reef crest,Teavaro,0.010361911948293,0.0323170594703059,0.00981393908133119,0.0141046480811002,0.0197997581859821,0,0.695794678810994,0.730759743494003,0.794191718207519,2.13335901228337
72,2021,2021-May,,0.69,28.12,40.9,0.12,0.81,0.16,-0.01,5/21/2021,15:51:00,-17.52172509,-149.7643641,167.57,888.8,44.55,43.43,1245.34,Vai'are,SE,Reef pass,Teavaro,0.008165042,0.03654816,0.007252657,0.010404976,0.021745017,0.018421652,1.434643372,0.450505883,0.685224211,1.724272815
72,2022,2022-April,,0.525170659,28.06084939,53.43,0.14,0.54,0.28,1.63,4/15/2022,10:41:00,-17.52172509,-149.7643641,167.57,888.8,44.55,43.43,1245.34,Vai'are,SE,Reef pass,Teavaro,0.0484870673049398,0.288818382824995,0.03624583342952,0.0715931288351125,0.27907763737985,0.130970716746756,0.506275309087251,0.297633151223581,1.08680024329885,2.09773481002903
73,2021,2021-May,,0.53,28.46,54.02,0.11,0.76,0.1,-0.02,5/21/2021,15:24:00,-17.51638885,-149.7642064,158.59,564.67,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro,0.007506273,0.037197821,0.007001227,0.010578582,0.035469738,0.014800394,1.510961159,0.422877921,0.942574159,1.771092555
73,2022,2022-April,,0.549776058,30.65883237,55.77,0.12,0.66,0.18,0.22,4/14/2022,15:55:00,-17.51638885,-149.7642064,158.59,564.67,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro,0.0114165591614533,0.0732200654866925,0.0121994489103583,0.0156375291900949,0.0670697262628145,0.0166732127606832,0.780139161504214,0.581001908744263,0.936659451742228,1.88565294908147
74,2021,2021-May,,0.7,28.61,40.95,0.1,0.76,0.08,0.08,5/21/2021,11:52:00,-17.50532775,-149.7609331,111.74,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro,0.006475425,0.045837921,0.005029628,0.007682063,0.026896919,0,1.52736189,0.347290426,0.871018504,1.544969392
74,2022,2022-April,,0.624767449,31.14129953,49.84,0.15,0.64,0.64,2.05,4/14/2022,12:45:00,-17.50532775,-149.7609331,111.74,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro,0.00899754649142498,0.0401808959715376,0.00958427117107988,0.0136032827368555,0.0293552950653367,0.00776325740396285,0.704555757347682,0.782584210397046,0.821666127587978,2.03396856842336
75,2021,2021-May,,0.71,27.62,39.08,0.1,0.74,0.05,0,5/21/2021,11:21:00,-17.50326782,-149.7645343,565.09,101.47,2081.07,519.86,2316.62,Vai'are,SE,Fringing reef,Teavaro,0.006760205,0.038905184,0.005972862,0.008314905,0.029783208,0.007753385,1.392114029,0.555483296,0.868486669,1.520313187
75,2022,2022-April,,0.678690994,27.84138588,41.02,0.14,0.6,0.27,1.85,4/14/2022,12:15:00,-17.50326782,-149.7645343,565.09,101.47,2081.07,519.86,2316.62,Vai'are,SE,Fringing reef,Teavaro,0.0122558696474183,0.0509189198422192,0.0137298224533665,0.0148368881251068,0.0504778575258804,0.0213118487979088,0.925384240791909,0.599599985404142,1.06537232445987,1.86415416343974
76,2021,2021-May,,,,,0.09,0.72,0.06,0,5/21/2021,11:05:00,-17.50094125,-149.7627215,525.28,158.19,2348.37,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro,0.011130249,0.063171751,0.007989291,0.014668711,0.035436338,0,1.836046665,0.423615444,0.767096908,1.489647134
76,2022,2022-April,,0.419157689,32.12587394,76.64,0.14,0.67,0.69,1.62,4/14/2022,11:30:00,-17.50094125,-149.7627215,525.28,158.19,2348.37,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro,0.0101814307291235,0.034201930561341,0.0106328348107072,0.0147590591886318,0.0279338485856185,0.0149161273423938,0.720427682741265,0.829527433054751,0.869236049381158,1.81182419723336
77,2021,2021-May,,0.64,29.24,45.41,0.09,0.77,0.04,0.21,5/21/2021,10:39:00,-17.50258469,-149.7597522,161.37,474.23,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro,0.012007584,0.050552965,0.009420263,0.014629397,0.039651166,0.016582935,1.55297119,0.482253382,0.729084944,1.827410186
77,2022,2022-April,,0.622344447,30.26862535,48.64,0.14,0.66,0.75,2.24,4/14/2022,10:53:00,-17.50258469,-149.7597522,161.37,474.23,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro,0.0246274157577597,0.0368052256265669,0.0109605321557863,0.015595723955453,0.0302638457733195,0.0160586588593431,0.70279085389646,0.675276396141398,0.833292208418117,2.04392489842669
78,2021,2021-May,,0.6,29.72,49.16,0.12,0.81,0.08,-0.01,5/21/2021,10:09:00,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,0.007663307,0.046360928,0.005553955,0.009258561,0.019748374,0.002572495,1.667021449,0.41746248,0.630835224,1.83337376
78,2022,2022-April,,0.522286458,30.04440817,57.52,0.16,0.63,0.69,1.75,4/14/2022,10:17:00,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,0.0135433905815047,0.0475111679163021,0.0155530408340604,0.0205530816464437,0.0410901116650713,0.0159490034184673,0.756725492634411,0.739535793205685,0.804678959944914,2.2054846603188
79,2021,2021-May,,0.48,31.85,65.87,0.12,0.73,0.14,1.17,5/26/2021,15:12:00,-17.60410798,-149.8210349,147.06,1207.06,2393.47,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea,0.005380734,0.020325034,0.004132093,0.00766908,0.013251838,0,1.8559796,0.486474695,0.691743665,1.702654661
79,2022,2022-April,,0.448496762,31.52720703,70.3,0.15,0.59,0.72,2.84,4/17/2022,14:15:00,-17.60410798,-149.8210349,147.06,1207.06,2393.47,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea,0.0204948923624961,0.116010540179873,0.0173998973244806,0.0310612738445973,0.0992074299243382,0.0519834699497725,0.560179772778606,0.330711473911978,0.998184439769223,2.19317781286661
8,2021,2021-May,,0.62,27.94,45.2,0.19,0.8,0.27,0.13,5/20/2021,14:15:00,-17.58234638,-149.8545238,1399.18,211.44,1770.73,10.02,211.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,0.007696034,0.003389053,0.005627615,0.008975038,0.014762458,0.012448475,1.594821069,0.544071206,0.701631811,1.635401539
8,2022,2022-April,,0.63225795,27.70439108,43.82,0.13,0.7,0.75,2,4/12/2022,14:10:00,-17.58234638,-149.8545238,1399.18,211.44,1770.73,10.02,211.44,Vai'anae/Atiha,SW,Fringing reef,Vaianae,0.00780267834772491,0.0269978368864815,0.00893884909283263,0.00715184877326434,0,0,1.24986550697893,2.1758539239605,0.55313912247438,1.80309231550794
80,2021,2021-May,,0.67,26.26,38.93,0.16,1.17,0.31,0.67,5/20/2021,16:45:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.013423822,0.056268153,0.012519736,0.014862485,0.030341925,0.005949252,1.187124436,0.771443678,0.776239458,1.618353796
80,2021,2021-May,,0.67,26.26,38.93,0.16,1.17,0.31,0.67,5/20/2021,16:45:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.013423822,0.056268153,0.012519736,0.014862485,0.030341925,0.005949252,1.187124436,0.771443678,0.776239458,1.618353796
80,2021,2021-May,,0.62,29.48,47.67,0.16,1.17,0.31,0.67,5/20/2021,16:45:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.013423822,0.056268153,0.012519736,0.014862485,0.030341925,0.005949252,1.187124436,0.771443678,0.776239458,1.618353796
80,2021,2021-May,,0.62,29.48,47.67,0.16,1.17,0.31,0.67,5/20/2021,16:45:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.013423822,0.056268153,0.012519736,0.014862485,0.030341925,0.005949252,1.187124436,0.771443678,0.776239458,1.618353796
80,2022,2022-April,,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0120331185777547,0.0385355857322521,0.0115182044825688,0.0166430137135343,0.0304252258667258,0,0.692074445219138,0.547254329191833,0.804099535171347,1.82626471616799
80,2022,2022-April,,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0120331185777547,0.0385355857322521,0.0115182044825688,0.0166430137135343,0.0304252258667258,0,0.692074445219138,0.547254329191833,0.804099535171347,1.82626471616799
80,2022,2022-April,,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0120331185777547,0.0385355857322521,0.0115182044825688,0.0166430137135343,0.0304252258667258,0,0.692074445219138,0.547254329191833,0.804099535171347,1.82626471616799
80,2022,2022-April,,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0120331185777547,0.0385355857322521,0.0115182044825688,0.0166430137135343,0.0304252258667258,0,0.692074445219138,0.547254329191833,0.804099535171347,1.82626471616799
81,2021,2021-May,,0.6,26.17,43.4,0.18,1,0.35,0.23,5/20/2021,09:29:00,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.014526214,0.043560494,0.009924145,0.014764625,0.03598649,0.028944898,1.487747749,0.397795338,0.624999157,1.553796832
81,2022,2022-April,,0.674073737,27.64237133,41.01,0.09,0.61,0.6,0.56,4/7/2022,13:11:00,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.00851310699947871,0.0384959732354088,0.0063143097329622,0.0108679384826108,0.0317937826738542,0,0.581003448176061,0.383413623934047,0.684793176153821,1.96029833107899
82,2021,2021-May,,0.61,29.6,48.33,0.15,0.75,0.13,0.12,5/20/2021,09:28:00,-17.56890935,-149.8785377,340.13,892.84,260.19,65.75,3116.7,Vai'anae/Atiha,SW,Reef pass,Haapiti,0.010143792,0.038931445,0.008961125,0.011982413,0.03029813,0.000297315,1.33715499,0.781667205,0.827198887,1.632303897
82,2022,2022-April,,0.576289947,26.76508205,46.44,0.08,0.62,0.28,0.26,4/7/2022,14:04:00,-17.56890935,-149.8785377,340.13,892.84,260.19,65.75,3116.7,Vai'anae/Atiha,SW,Reef pass,Haapiti,0.00851475976453235,0.0343078768467704,0.00672039025648974,0.0123557100883301,0.0235605741817214,0.00239310033668193,0.543909674834237,0.564912206020932,0.653859596020964,2.12290318675838
83,2021,2021-May,,,,,0.12,0.83,0.23,0.09,5/20/2021,10:01:00,-17.56706047,-149.8830503,137.07,1256.09,539.73,564.55,3634.65,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.008698067,0.025927737,0.005080074,0.011311792,0.015669282,0,2.226698294,0.460242653,0.634033756,1.497138001
83,2022,2022-April,,0.607384191,28.75149254,47.34,0.12,0.49,0.49,0.52,4/7/2022,12:36:00,-17.56706047,-149.8830503,137.07,1256.09,539.73,564.55,3634.65,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.00911696911677186,0.0291474903785285,0.00657452958291534,0.0154547201229578,0.0258473864567978,0.000729642470696838,0.425405929748865,0.530549534508848,0.697419739083544,2.08144115470244
84,2021,2021-May,,0.5,29.38,59.12,0.13,0.78,0.28,0.13,5/20/2021,11:05:00,-17.56043784,-149.8865255,248.11,980.05,199.73,69.35,4324.03,Vai'anae/Atiha,SW,Reef pass,Haapiti,0.009997873,0.023625355,0.006749279,0.011475637,0.024520672,0.030292166,1.70027606,0.242702016,0.443549746,1.76358352
84,2022,2022-April,,0.479023904,30.00342559,62.63,0.12,4.95,1.02,0.69,4/7/2022,10:14:00,-17.56043784,-149.8865255,248.11,980.05,199.73,69.35,4324.03,Vai'anae/Atiha,SW,Reef pass,Haapiti,0.0129696860252472,0.0411910383849008,0.0111677935047476,0.0167665228350724,0.0308266085507191,0.0132804492137888,0.666076897076517,0.604518845296612,0.605574198654251,1.97465940123287
85,2021,2021-May,,0.58,27.76,48.01,0.15,0.73,0.32,1.32,5/20/2021,10:31:00,-17.56350797,-149.8812157,474.27,924.34,822.05,589.31,3667.63,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.006700073,0.032932348,0.00621297,0.008783586,0.027305077,0,1.413750004,0.504086306,0.728652265,1.373057642
85,2022,2022-April,,0.581369598,26.69303033,45.91,0.09,0.57,0.32,0.36,4/7/2022,11:59:00,-17.56350797,-149.8812157,474.27,924.34,822.05,589.31,3667.63,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.0115580122764631,0.0398115918682599,0.00916107578486037,0.0164602562595782,0.0337925715822616,0,0.556557300226084,0.625127781895757,0.635962856783022,2.10192112283892
86,2021,2021-May,,0.68,26.18,38.4,0.09,0.94,0.35,0.14,5/20/2021,11:38:00,-17.55850204,-149.8826298,709.31,538.52,655.79,35.48,4126.17,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.009764904,0.033280127,0.005811845,0.011566017,0.018872638,0.020067642,1.990076777,0.353121918,0.565419614,1.659779712
86,2022,2022-April,,0.624640805,27.08199604,43.36,0.12,0.72,0.43,1.52,4/7/2022,10:44:00,-17.55850204,-149.8826298,709.31,538.52,655.79,35.48,4126.17,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.00884779863949368,0.054061395684906,0.00658880626251436,0.01323455371821,0.0412159468220149,0.00219083797011558,0.497848767914895,0.333050180128036,0.685828264308275,2.13112336396897
87,2021,2021-May,,0.64,27.12,42.18,0.16,0.99,0.4,1.16,5/20/2021,12:05:00,-17.55897637,-149.8788434,978.42,384.87,1030.54,206.46,3808.43,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.007853831,0.028076335,0.006423912,0.010749358,0.015699392,0,1.673335262,0.554146962,0.638223168,1.598914204
87,2022,2022-April,,0.653618986,27.19613462,41.61,0.15,0.78,0.49,1.14,4/7/2022,11:20:00,-17.55897637,-149.8788434,978.42,384.87,1030.54,206.46,3808.43,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.0123157566487164,0.0286553555652381,0.00943555931180086,0.016217914935766,0.0300639975589295,0.00193537150724769,0.581798544953041,0.851066922560885,0.541791161317177,2.27590274846678
89,2021,2021-May,,0.66,26.35,40.01,0.15,1.03,0.31,1.18,5/20/2021,13:51:00,-17.55473723,-149.8855922,731.32,561.53,704.63,141.06,4642.18,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.007138851,0.025695776,0.005799385,0.009238801,0.015696535,0.005235692,1.593065626,0.491741389,0.57056241,1.817960788
89,2022,2022-April,,0.623509721,26.98974982,43.29,0.14,0.82,0.29,1.53,4/7/2022,11:21:00,-17.55473723,-149.8855922,731.32,561.53,704.63,141.06,4642.18,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.00732036664958029,0.0372138434263818,0.0058649045996789,0.0114633961446473,0.0289728764510322,0.00692330606837309,0.511620162617991,0.421324703162219,0.73834437658904,2.07360910207341
9,2021,2021-May,,0.76,27.67,36.2,0.19,0.87,0.08,0.15,5/20/2021,10:11:00,-17.57452698,-149.8740018,377.77,859.38,525.73,273.81,2416.43,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.010502643,0.020077358,0.009242978,0.014852732,0.037136906,0.024465354,1.606920698,0.530576265,0.91595402,1.601756695
9,2022,2022-April,,0.709946275,27.5948815,38.87,0.11,0.7,0.27,0.2,4/7/2022,15:03:00,-17.57452698,-149.8740018,377.77,859.38,525.73,273.81,2416.43,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.00878606978016316,0.0187523618694724,0.0072089470794662,0.01065542943395,0,0,0.676551529354345,1.20807760789895,0.703173729090288,2.18640724619554
90,2021,2021-May,,0.74,28.46,38.21,0.08,0.84,0.2,0.13,5/20/2021,12:58:00,-17.55573928,-149.8879232,480.06,792.23,527.26,266.16,4750.91,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.02125116,0.038071999,0.019479801,0.024482298,0.038807136,0.008526043,1.256804328,1.09126783,0.82150425,1.792682531
90,2022,2022-April,,0.567211612,28.59849867,50.42,0.08,0.42,0.32,2.34,4/7/2022,11:52:00,-17.55573928,-149.8879232,480.06,792.23,527.26,266.16,4750.91,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.00626422820958276,0.0267288005970984,0.00582598897267114,0.0107196435550675,0.0258946313013281,0,0.543487191784194,0.470347487597047,0.86671207144909,2.21651032593046
91,2021,2021-May,,0.67,29.28,43.46,0.15,0.74,0.35,0.56,5/20/2021,13:25:00,-17.55741642,-149.8905109,160.63,1091.43,373.42,505.77,4863.83,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.008342158,0.023609888,0.006954889,0.011680648,0.022110048,0.010285898,1.679487426,0.526251774,0.741694382,1.749632876
91,2022,2022-April,,0.573502188,28.96418977,50.5,0.12,0.64,0.45,1.55,4/7/2022,12:22:00,-17.55741642,-149.8905109,160.63,1091.43,373.42,505.77,4863.83,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.00626702256873737,0.0322782771460271,0.00506487204459901,0.00948580721798459,0.0236347026453672,0,0.533942123027366,0.337494183860462,0.743510759068811,1.73854594780475
92,2021,2021-May,,0.54,30.37,55.93,0.08,0.93,0.28,0.09,5/20/2021,14:44:00,-17.55032935,-149.897047,217.68,788.94,1408.82,1006.09,5883.97,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.010252954,0.013792538,0.006419619,0.011747862,0.017365647,0.031962389,1.829993462,0.318624811,0.644028759,1.755697604
92,2022,2022-April,,0.468294772,30.12112502,64.32,0.1,0.64,0.47,1.79,4/7/2022,14:11:00,-17.55032935,-149.897047,217.68,788.94,1408.82,1006.09,5883.97,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.00607234784481788,0.052782534960636,0.00449324385048605,0.00962005889237308,0.0305276813194886,0.00170234166972285,0.467070305988288,0.24753399051175,0.659482528777243,2.10485650540341
93,2021,2021-May,,0.71,26.46,37.26,0.1,1.28,0.47,0.18,5/20/2021,15:24:00,-17.5463777,-149.8911702,970.47,75.3,1581.11,586.73,5717.97,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.013204993,0.027950752,0.010684115,0.018350519,0.047864979,0.055932825,1.717551561,0.300062224,0.92749781,1.394610701
93,2022,2022-April,,0.600877296,27.1660808,45.21,0.07,0.68,0.4,2.54,4/7/2022,13:40:00,-17.5463777,-149.8911702,970.47,75.3,1581.11,586.73,5717.97,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.00897332149680127,0.0294387193678735,0.00745742777141813,0.0120994983899877,0.0261614601946328,0.00144327225752298,0.616341895428419,0.622442121161974,0.677815542700919,1.94736917833111
94,2021,2021-May,,0.57,30.41,53.73,0.12,0.74,0.2,0.05,5/19/2021,15:40:00,-17.54780925,-149.8949618,571.79,438.88,1540.19,847.09,5892.22,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.017644593,0.02597169,0.01237655,0.021330352,0.036820027,0.022845056,1.723448982,0.661591636,0.62574078,1.526312526
94,2022,2022-April,,0.430368522,31.38940167,72.94,0.1,0.59,0.66,1.89,4/7/2022,13:05:00,-17.54780925,-149.8949618,571.79,438.88,1540.19,847.09,5892.22,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,0.00720171422156818,0.0272800198284126,0.00530325020504334,0.0107819618242596,0.0256802899802822,0,0.491863196279451,0.427189494933103,0.724517197291509,2.15524943244946
95,2021,2021-May,,0.6,29.95,49.68,0.15,0.71,0.17,0.08,5/19/2021,15:08:00,-17.54493568,-149.9022286,184.55,606.85,776.39,716.48,6683.84,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.022321095,0.055154205,0.01648274,0.023730033,0.05455046,0.068699376,1.43968981,0.53894925,0.678810837,1.596600798
95,2022,2022-April,,0.539319836,30.41328098,56.39,0.18,0.61,0.6,1.7,4/7/2022,14:48:00,-17.54493568,-149.9022286,184.55,606.85,776.39,716.48,6683.84,Vai'anae/Atiha,SW,Reef crest,Haapiti,0.00521015397041141,0.0380011236605752,0.00355115579247106,0.00919478214290063,0.0237799358725043,0.000777278085279678,0.386214239476347,0.303438342914234,0.722914613175734,2.16498689929511
96,2021,2021-May,,0.75,25.47,34.13,0.16,1.17,0.52,0.11,5/19/2021,13:47:00,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,0.013221232,0.029458152,0.012057613,0.017263809,0.026406341,0.005910562,1.431776624,0.891468843,0.806209375,1.566978689
