Site,Jan2016,May2016,July2016,July2019,Aug2020,May2021,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,UniqueID,JP5_normalized,Diesel_Chen,sample.x,run_name,project,run_order,sample.y,group,Samplepath,Blank1,Blank2,abs,Sample_ID.x,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Notes,Sample_ID.y,Date,Weight_ug,Percent_C,Percent_H,Percent_N,C_to_N_ratio,index_name,index_value
14,Yes,Yes,Yes,,Yes,Yes,-17.58281082,-149.8662589,438.97,916.93,1695.09,242.68,1458.68,Vai'anae/Atiha,SW,Mid lagoon,Vaianae,14_run2_6,0.123240506808782,6.6142595092107,Group001Sample0006,aroundtheisland_run2,ati,6,aroundtheisland_run2/Group001Sample0006,Group001,aroundtheisland_run2/Group001Sample0006SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0006ABS.dat,14,0.11,0.78,0.63,1.43,"",14,4/12/2022,2079,29.87307417,4.139362501,0.604264037,49.44,CobleA,0.0128452764966442
140,Yes,Yes,,Yes,Yes,Yes,-17.49716361,-149.8626436,1201.16,80.17,920.07,10.8,438.05,Papeto'ai,N,Fringing reef,Papetoai,140_run4_10,0.0607606642025914,4.13739599514611,Group002Sample0003,aroundtheisland_run4,ati,10,aroundtheisland_run4/Group002Sample0003,Group002,aroundtheisland_run4/Group002Sample0003SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0003ABS.dat,140,0.14,1.18,1.1,2.41,"",140,4/10/2022,2112,26.25564106,3.499087013,0.60824894,43.17,CobleA,0.011530582111399
142,Yes,Yes,Yes,,Yes,Yes,-17.49376006,-149.8519205,1047.37,39.96,970.62,21.55,1564.47,Papeto'ai,N,Fringing reef,Pihaena,142_run4_11,0.129949597267162,38.5979662289111,Group002Sample0004,aroundtheisland_run4,ati,11,aroundtheisland_run4/Group002Sample0004,Group002,aroundtheisland_run4/Group002Sample0004SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0004ABS.dat,142,0.18,0.56,0.82,2.72,"",142,4/10/2022,2884,28.47981335,3.942372902,0.589540459,48.31,CobleA,0.0775189132298985
143,Yes,Yes,Yes,,Yes,Yes,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,143_run4_12,0.0923741333243808,6.28865408577564,Group002Sample0005,aroundtheisland_run4,ati,12,aroundtheisland_run4/Group002Sample0005,Group002,aroundtheisland_run4/Group002Sample0005SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0005ABS.dat,143,0.14,0.53,0.64,1.28,"",143,4/10/2022,2214,27.66619378,3.833238063,0.591603624,46.76,CobleA,0.0143502574820538
144,Yes,Yes,Yes,,Yes,Yes,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,144_run4_13,0.103192706455199,12.8485219600041,Group002Sample0006,aroundtheisland_run4,ati,13,aroundtheisland_run4/Group002Sample0006,Group002,aroundtheisland_run4/Group002Sample0006SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0006ABS.dat,144,0.11,1.04,0.75,1.57,Duplicated.  Not sure why,144,4/15/2022,2202,28.49007119,3.953738661,0.554791147,51.35,CobleA,0.0280037310093112
145,Yes,Yes,Yes,,Yes,Yes,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,145_run4_14,0.154858190245327,10.0288127317031,Group002Sample0007,aroundtheisland_run4,ati,14,aroundtheisland_run4/Group002Sample0007,Group002,aroundtheisland_run4/Group002Sample0007SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0007ABS.dat,145,0.13,1.2,1.02,1.68,Duplicated.  Not sure why,145,4/11/2022,2481,28.88725686,4.038367023,0.533012799,54.2,CobleA,0.0155994387966631
146,Yes,Yes,Yes,Yes,Yes,Yes,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,146_run4_16,0.179009744470381,13.342530481061,Group003Sample0002,aroundtheisland_run4,ati,16,aroundtheisland_run4/Group003Sample0002,Group003,aroundtheisland_run4/Group003Sample0002SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0002ABS.dat,146,0.17,0.5,0.65,0.64,"",146,4/11/2022,2115,29.5649699,4.17320129,0.56570281,52.26,CobleA,0.0176420443356579
147,Yes,Yes,Yes,Yes,Yes,Yes,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,147_run8_11,0.135491614890495,110.759461725962,Group002Sample0004,aroundtheisland_run8,ati,11,aroundtheisland_run8/Group002Sample0004,Group002,aroundtheisland_run8/Group002Sample0004SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0004ABS.dat,147,0.14,0.78,0.76,2.03,"",147,4/15/2022,2055,29.4650248,4.028205391,0.612862822,48.08,CobleA,0.252569768222934
148,Yes,Yes,Yes,Yes,Yes,Yes,-17.48386731,-149.8490207,423.18,334.91,1131.15,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,148_run8_12,0.0280289966094129,1.17837337970459,Group002Sample0005,aroundtheisland_run8,ati,12,aroundtheisland_run8/Group002Sample0005,Group002,aroundtheisland_run8/Group002Sample0005SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0005ABS.dat,148,0.17,0.68,0.99,1.24,"",148,4/15/2022,2414,27.49374786,3.634522946,0.646933323,42.5,CobleA,0.00639690511148084
149,Yes,Yes,Yes,Yes,Yes,Yes,-17.48650493,-149.8520296,498.75,399.49,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,149_run8_13,0.00313713994429761,0.434425892068862,Group002Sample0006,aroundtheisland_run8,ati,13,aroundtheisland_run8/Group002Sample0006,Group002,aroundtheisland_run8/Group002Sample0006SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0006ABS.dat,149,0.17,0.54,0.72,1.69,"",149,4/15/2022,2534,27.71794268,3.754695405,0.675938837,41.01,CobleA,0.00460491867420586
150,Yes,Yes,Yes,,Yes,Yes,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,150_run8_14,0.0488053943406783,3.48811175057021,Group002Sample0007,aroundtheisland_run8,ati,14,aroundtheisland_run8/Group002Sample0007,Group002,aroundtheisland_run8/Group002Sample0007SEM.dat,aroundtheisland_run8/Group002Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group002Sample0007ABS.dat,150,0.16,0.76,0.84,2.48,"",150,4/18/2022,2800,28.28364895,3.884654229,0.517267165,54.68,CobleA,0.0126379043930391
151,Yes,Yes,Yes,,Yes,Yes,-17.47821942,-149.8423604,135.98,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,151_run8_15,0.25674923176915,60.8573447043593,Group003Sample0001,aroundtheisland_run8,ati,15,aroundtheisland_run8/Group003Sample0001,Group003,aroundtheisland_run8/Group003Sample0001SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0001ABS.dat,151,0.15,0.72,0.71,1.6,"",151,4/15/2022,2568,26.94782649,3.68392269,0.510050788,52.83,CobleA,0.068630641316725
152,Yes,Yes,Yes,Yes,Yes,Yes,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,152_run8_16,0.212270501532204,39.5490164712884,Group003Sample0002,aroundtheisland_run8,ati,16,aroundtheisland_run8/Group003Sample0002,Group003,aroundtheisland_run8/Group003Sample0002SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0002ABS.dat,152,0.16,0.78,0.84,1.22,"",152,4/15/2022,2072,28.21638298,3.7653292,0.58656,48.1,CobleA,0.0525040043793557
153,Yes,Yes,Yes,,Yes,Yes,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,153_run8_17,0.136554767368948,5.17288576623755,Group003Sample0003,aroundtheisland_run8,ati,17,aroundtheisland_run8/Group003Sample0003,Group003,aroundtheisland_run8/Group003Sample0003SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0003ABS.dat,153,0.15,0.73,0.7,0.58,"",153,4/18/2022,2437,30.17818412,4.276248294,0.519930012,58.04,CobleA,0.0145650895784735
154,Yes,,Yes,,Yes,Yes,-17.4797321,-149.8365316,368.44,589.72,959.95,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,154_run8_18,0.110623013800455,3.41891931112195,Group003Sample0004,aroundtheisland_run8,ati,18,aroundtheisland_run8/Group003Sample0004,Group003,aroundtheisland_run8/Group003Sample0004SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0004ABS.dat,154,0.17,0.7,0.73,0.57,"",154,4/18/2022,2229,27.31403821,3.77380675,0.556846514,49.05,CobleA,0.0130455825276046
155,Yes,Yes,Yes,,Yes,Yes,-17.48486702,-149.8347928,885.61,67.61,1030.67,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,155_run4_17,0.0863254482547822,3.33110617499929,Group003Sample0003,aroundtheisland_run4,ati,17,aroundtheisland_run4/Group003Sample0003,Group003,aroundtheisland_run4/Group003Sample0003SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0003ABS.dat,155,0.15,0.58,0.68,1.59,"",155,4/11/2022,2683,28.32290904,4.017193302,0.50117224,56.51,CobleA,0.00750123684447523
157,Yes,Yes,Yes,,,Yes,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,157_run8_19,0.0431483869385619,1.65220986096453,Group003Sample0005,aroundtheisland_run8,ati,19,aroundtheisland_run8/Group003Sample0005,Group003,aroundtheisland_run8/Group003Sample0005SEM.dat,aroundtheisland_run8/Group003Sample0001BEM.dat,aroundtheisland_run8/Group004Sample0001BEM.dat,aroundtheisland_run8/Group003Sample0005ABS.dat,157,0.14,0.84,1,2.6,"",157,4/18/2022,2256,27.34450638,3.794851032,0.573106383,47.71,CobleA,0.0116206845229399
158,Yes,Yes,Yes,,Yes,Yes,-17.48467013,-149.8275155,796.48,134.83,612.32,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,158_run4_19,0.13103939119629,15.2277171935102,Group003Sample0005,aroundtheisland_run4,ati,19,aroundtheisland_run4/Group003Sample0005,Group003,aroundtheisland_run4/Group003Sample0005SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0005ABS.dat,158,0.17,0.67,0.75,1.34,"",158,4/11/2022,2212,28.06238288,3.878865981,0.455914937,61.55,CobleA,0.0301240846243094
159,Yes,Yes,Yes,,Yes,Yes,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,159_run4_20,0.132103899757828,6.90265887738886,Group003Sample0006,aroundtheisland_run4,ati,20,aroundtheisland_run4/Group003Sample0006,Group003,aroundtheisland_run4/Group003Sample0006SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0006ABS.dat,159,0.13,0.82,0.3,-0.01,"",159,4/6/2022,2424,29.58979773,4.27712823,0.544053861,54.39,CobleA,0.00930536889502678
16,Yes,Yes,Yes,,Yes,Yes,-17.5869498,-149.8426075,1190.12,149.86,1101.59,315.22,149.86,Vai'anae/Atiha,SW,Bay,Maatea,16_run6_2,0.112289380403902,14.0424341658669,Group001Sample0002,aroundtheisland_run6,ati,2,aroundtheisland_run6/Group001Sample0002,Group001,aroundtheisland_run6/Group001Sample0002SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0002ABS.dat,16,0.14,1.39,0.89,2.49,"",16,4/17/2022,2891,26.87262936,3.542418013,0.807009148,33.3,CobleA,0.0277038397952042
160,Yes,Yes,Yes,,Yes,Yes,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,160_run4_21,0.128130742730767,15.3314045054407,Group003Sample0007,aroundtheisland_run4,ati,21,aroundtheisland_run4/Group003Sample0007,Group003,aroundtheisland_run4/Group003Sample0007SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0007ABS.dat,160,0.15,0.65,0.81,0.53,"",160,4/11/2022,2260,27.79269674,3.813179999,0.594975717,46.71,CobleA,0.0301094782504843
161,Yes,Yes,Yes,Yes,Yes,Yes,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,161_run4_22,0.208139732989756,16.7707619798956,Group004Sample0001,aroundtheisland_run4,ati,22,aroundtheisland_run4/Group004Sample0001,Group004,aroundtheisland_run4/Group004Sample0001SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group004Sample0001ABS.dat,161,0.11,0.38,0.63,1.55,"",161,4/6/2022,2170,28.64774484,3.960461875,0.506446452,56.57,CobleA,0.0147736675699813
162,Yes,Yes,Yes,,Yes,Yes,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,162_run5_2,0.0745615642816261,6.40997532908991,Group001Sample0002,aroundtheisland_run5,ati,2,aroundtheisland_run5/Group001Sample0002,Group001,aroundtheisland_run5/Group001Sample0002SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0002ABS.dat,162,0.14,0.79,1,1.2,"",162,4/6/2022,2078,27.22889787,3.698465718,0.572422406,47.57,CobleA,0.016194054740393
163,Yes,Yes,Yes,Yes,Yes,Yes,-17.47785238,-149.7866539,757.46,32.28,927.34,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,163_run5_3,0.110032885829029,6.13594667761507,Group001Sample0003,aroundtheisland_run5,ati,3,aroundtheisland_run5/Group001Sample0003,Group001,aroundtheisland_run5/Group001Sample0003SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0003ABS.dat,163,0.14,0.66,0.31,0.16,"",163,4/6/2022,2330,27.81489682,3.792419212,0.599297099,46.41,CobleA,0.0121163837940152
164,Yes,Yes,Yes,,Yes,Yes,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,164_run5_4,0.0875930315770562,4.2472341724475,Group001Sample0004,aroundtheisland_run5,ati,4,aroundtheisland_run5/Group001Sample0004,Group001,aroundtheisland_run5/Group001Sample0004SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0004ABS.dat,164,0.16,0.6,0.67,0.44,"",164,4/6/2022,2200,28.47572135,4.025807585,0.564186764,50.47,CobleA,0.00960696511761904
165,Yes,Yes,Yes,,Yes,Yes,-17.4796057,-149.7961288,617.18,78.94,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,165_run5_5,0.0942174653020148,6.96101737843268,Group001Sample0005,aroundtheisland_run5,ati,5,aroundtheisland_run5/Group001Sample0005,Group001,aroundtheisland_run5/Group001Sample0005SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0005ABS.dat,165,0.14,0.76,0.68,0.14,"",165,4/6/2022,2392,28.03231022,3.813095071,0.6216,45.1,CobleA,0.0156169049589416
166,Yes,Yes,Yes,Yes,Yes,Yes,-17.47499012,-149.7867232,451.97,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,166_run5_6,0.110352702094432,7.29911262246778,Group001Sample0006,aroundtheisland_run5,ati,6,aroundtheisland_run5/Group001Sample0006,Group001,aroundtheisland_run5/Group001Sample0006SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0006ABS.dat,166,0.16,0.64,0.34,0.13,"",166,4/6/2022,2787,28.05823296,3.945704914,0.426800775,65.74,CobleA,0.0140817500874581
167,Yes,Yes,Yes,Yes,Yes,Yes,-17.47282634,-149.7810294,210.24,441.48,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,167_run5_7,0.0942232976956685,4.72770356256405,Group001Sample0007,aroundtheisland_run5,ati,7,aroundtheisland_run5/Group001Sample0007,Group001,aroundtheisland_run5/Group001Sample0007SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0007ABS.dat,167,0.13,0.56,0.57,0.81,"",167,4/6/2022,2575,28.48081558,3.923732857,0.602529553,47.27,CobleA,0.0111885733662618
168,Yes,Yes,Yes,,Yes,Yes,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,168_run5_8,0.0953385843000039,4.02206140587051,Group002Sample0001,aroundtheisland_run5,ati,8,aroundtheisland_run5/Group002Sample0001,Group002,aroundtheisland_run5/Group002Sample0001SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001ABS.dat,168,0.13,0.76,0.9,0.37,"",168,4/6/2022,2545,29.11532717,4.127524202,0.533428055,54.58,CobleA,0.00967433561081172
169,Yes,Yes,Yes,Yes,Yes,Yes,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,169_run5_9,0.0912796780196504,4.12600570714541,Group002Sample0002,aroundtheisland_run5,ati,9,aroundtheisland_run5/Group002Sample0002,Group002,aroundtheisland_run5/Group002Sample0002SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0002ABS.dat,169,0.16,0.65,0.72,0.38,"",169,4/6/2022,2015,29.10486263,3.941047246,0.630637089,46.15,CobleA,0.00954379243094222
17,Yes,,Yes,,Yes,Yes,-17.59328585,-149.8390346,683.48,215.33,607.29,349.81,768.71,Vai'anae/Atiha,SW,Fringing reef,Maatea,17_run6_3,0.10923616361992,10.8274623893348,Group001Sample0003,aroundtheisland_run6,ati,3,aroundtheisland_run6/Group001Sample0003,Group001,aroundtheisland_run6/Group001Sample0003SEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0003ABS.dat,17,0.13,0.91,0.99,2.81,"",17,4/17/2022,2401,27.71912966,3.723261721,0.667379734,41.53,CobleA,0.0220602352128781
170,Yes,Yes,Yes,Yes,Yes,Yes,-17.47682031,-149.7950122,332,404.97,360.97,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,170_run5_10,0.104437293648706,5.28985757837939,Group002Sample0003,aroundtheisland_run5,ati,10,aroundtheisland_run5/Group002Sample0003,Group002,aroundtheisland_run5/Group002Sample0003SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0003ABS.dat,170,0.17,0.57,0.34,0.1,"",170,4/6/2022,2018,29.40648562,4.066700569,0.62333897,47.18,CobleA,0.0113492410971824
171,Yes,Yes,Yes,Yes,Yes,Yes,-17.47496934,-149.7901163,320.84,447.41,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,171_run5_11,0.117483770547437,5.27037872421166,Group002Sample0004,aroundtheisland_run5,ati,11,aroundtheisland_run5/Group002Sample0004,Group002,aroundtheisland_run5/Group002Sample0004SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0004ABS.dat,171,0.12,0.65,0.95,1.16,"",171,4/6/2022,2711,28.54072977,4.00317915,0.629711303,45.32,CobleA,0.0082843710632499
172,,Yes,Yes,,Yes,Yes,-17.4804404,-149.799661,700.15,53.22,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa,172_run5_12,0.098091879237652,8.96845265722924,Group002Sample0005,aroundtheisland_run5,ati,12,aroundtheisland_run5/Group002Sample0005,Group002,aroundtheisland_run5/Group002Sample0005SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0005ABS.dat,172,0.2,1.07,0.96,0.79,"",172,4/11/2022,2946,26.19567131,3.661327491,0.640477618,40.9,CobleA,0.0205967765574909
173,Yes,Yes,Yes,,Yes,Yes,-17.4760501,-149.7973693,222.05,485.08,136,47.75,485.08,Maharepa,N,Reef pass,Maharepa,173_run5_13,0.146587999067266,8.58930985144461,Group002Sample0006,aroundtheisland_run5,ati,13,aroundtheisland_run5/Group002Sample0006,Group002,aroundtheisland_run5/Group002Sample0006SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0006ABS.dat,173,0.19,0.68,0.76,0.55,"",173,4/11/2022,2223,28.3095502,4.035619506,0.536985861,52.72,CobleA,0.0143552434368073
175,Yes,Yes,Yes,Yes,Yes,Yes,-17.48082167,-149.8048369,802.19,46.51,843.69,11.47,46.51,Maharepa,N,Fringing reef,Paraoro,175_run5_14,0.106453575668081,7.62845071341949,Group002Sample0007,aroundtheisland_run5,ati,14,aroundtheisland_run5/Group002Sample0007,Group002,aroundtheisland_run5/Group002Sample0007SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0007ABS.dat,175,0.17,0.69,1.1,0.62,"",175,4/11/2022,2780,26.68762469,3.615721185,0.526355809,50.7,CobleA,0.0143898675337954
176,Yes,Yes,Yes,,Yes,Yes,-17.48256359,-149.8138506,1004.77,99.79,1112.41,359.67,99.79,Maharepa,N,Fringing reef,Paraoro,176_run5_15,0.0742186913032657,6.89063525758081,Group003Sample0001,aroundtheisland_run5,ati,15,aroundtheisland_run5/Group003Sample0001,Group003,aroundtheisland_run5/Group003Sample0001SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001ABS.dat,176,0.11,0.63,0.38,0.63,"",176,4/6/2022,2760,27.98923501,3.736361344,0.632483487,44.25,CobleA,0.0170550342759635
177,Yes,Yes,Yes,,Yes,,-17.48383638,-149.8168138,1020.18,79.09,956.64,20.22,79.09,Maharepa,N,Fringing reef,Paraoro,177_run5_16,0.0591166240119049,5.47728973508397,Group003Sample0002,aroundtheisland_run5,ati,16,aroundtheisland_run5/Group003Sample0002,Group003,aroundtheisland_run5/Group003Sample0002SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0002ABS.dat,177,0.1,0.44,0.2,0.33,"",177,4/6/2022,2512,27.11965776,3.806526393,0.516084842,52.55,CobleA,0.0161300045233982
178,Yes,Yes,Yes,,Yes,Yes,-17.48728956,-149.8183929,1270.91,71.13,1163.32,16.19,414.56,Maharepa,N,Fringing reef,Paraoro,178_run5_17,0.0795968619500697,5.95868905968631,Group003Sample0003,aroundtheisland_run5,ati,17,aroundtheisland_run5/Group003Sample0003,Group003,aroundtheisland_run5/Group003Sample0003SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0003ABS.dat,178,0.11,1.04,0.72,0.48,"",178,4/6/2022,2346,26.96191463,3.771510937,0.514303181,52.42,CobleA,0.015473584072069
